text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,location,language,profileImageURL,,
"'Hillary's Two Official Favors To Morocco Resulted In $28 Million For Clinton Foundation' #DrainTheSwamp
https://t.co/6qOO7FZSvF",FALSE,23347,NA,2016-10-31 16:00:19,FALSE,NA,793120426541056000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14615,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Join me tomorrow in Michigan!

Grand Rapids at 12pm:
https://t.co/xFPRNF7pnF

Warren at 3pm:
https://t.co/DREwbH7ZVd https://t.co/iyXwiP0rvd",FALSE,20252,NA,2016-10-31 03:59:48,FALSE,NA,792939101494337000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8023,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Beautiful rally in Albuquerque, New Mexico this evening - thank you. Get out &amp; VOTE! #DrainTheSwamp
Watch rally:… https://t.co/K2RSgt2Zh5",FALSE,29637,NA,2016-10-31 02:52:08,TRUE,NA,792922071437287000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12911,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"""@slh: I follow Mr.Trump at all of his rallies by watching them on https://t.co/biseaBESvS. He is a lion-hearted warrior, who inspires hope",FALSE,28453,NA,2016-10-30 23:23:26,FALSE,NA,792869550593147000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,11177,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Thank you Greeley, CO! REAL change means restoring honesty to the govt. Our plan will END govt. corruption! Watch:… https://t.co/qz5AL7zvp4",FALSE,27774,NA,2016-10-30 23:19:09,TRUE,NA,792868471734346000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11685,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Thank you Las Vegas, Nevada- I love you! Departing for Greeley, Colorado now. Get out &amp; VOTE! #ICYMI- watch here:… https://t.co/uIloPRtEn9",FALSE,23142,NA,2016-10-30 19:05:31,TRUE,NA,792804645542306000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8362,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"See you tomorrow Michigan!

Grand Rapids, MI tomorrow at noon:
https://t.co/xFPRNEPNZ5

Warren, MI tomorrow at 3pm:… https://t.co/UHRTgS88B5",FALSE,20639,NA,2016-10-30 17:58:52,TRUE,NA,792787872789045000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7908,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Wow, Twitter, Google and Facebook are burying the FBI criminal investigation of Clinton. Very dishonest media!",FALSE,72864,NA,2016-10-30 14:26:30,FALSE,NA,792734426912338000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,35863,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Hillary and the Dems loved and praised FBI Director Comey just a few days ago. Original evidence was overwhelming, should not have delayed!",FALSE,49243,NA,2016-10-30 14:04:06,FALSE,NA,792728791743292000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,19511,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"We are now leading in many polls, and many of these were taken before the criminal investigation announcement on Friday - great in states!",FALSE,64914,NA,2016-10-30 13:55:06,FALSE,NA,792726526127067000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,21223,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Great day in Colorado &amp; Arizona. Will be in Nevada, Colorado and New Mexico tomorrow - join me!
Tickets:… https://t.co/vMPTsLXsCT",FALSE,27252,NA,2016-10-30 01:36:25,TRUE,NA,792540629548933000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10814,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"THANK YOU Phoenix, Arizona! Time for new POWERFUL leadership. Just imagine what WE can accomplish in our first 100… https://t.co/gqZLLxcenk",FALSE,39393,NA,2016-10-30 01:23:28,TRUE,NA,792537371291988000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,15369,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
So nice - great Americans outside Trump Tower right now. Thank you! https://t.co/34ATTgICTz,FALSE,61075,NA,2016-10-29 20:02:16,FALSE,NA,792456539151806000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,23267,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Departing Golden, CO. for Arizona now - after an unbelievable rally. Watch here: https://t.co/zNzmWuZPiV
Overflow: https://t.co/93L7JfdmXJ",FALSE,26523,NA,2016-10-29 19:56:49,FALSE,NA,792455164615545000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9742,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Inside ‘Bill Clinton Inc.’: Hacked memo reveals intersection of charity and personal income. #DrainTheSwamp!
https://t.co/UfDVzeSDfd",FALSE,21686,NA,2016-10-27 14:49:59,FALSE,NA,791653174994203000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13255,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"JOIN ME! #MAGA
TODAY:
Springfield, OH 
Toledo, OH 
Geneva, OH 
FRIDAY:
Manchester, NH 
Lisbon, ME 
Cedar Rapids, IA
https://t.co/kv624y9UOm",FALSE,17689,NA,2016-10-27 14:44:46,FALSE,NA,791651860889428000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7265,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"I agree, @MMFlint- To all Americans, I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp w/ me on 11/8. https://t.co/D7nBwkogBb",FALSE,24806,NA,2016-10-27 14:32:59,FALSE,NA,791648893725450000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11956,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"""Clinton Foundation’s Fundraisers Pressed Donors to Steer Business to Former President""
https://t.co/PlFILR6JCn",FALSE,15546,NA,2016-10-27 14:12:42,FALSE,NA,791643789609865000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9301,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Ron Fournier: ""Clinton Used Secret Server To Protect #CircleOfEnrichment”
https://t.co/4OGP3tPxyp",FALSE,15123,NA,2016-10-27 14:10:38,FALSE,NA,791643269109350000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8627,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"'WikiLeaks Drip-Drop Releases Prove One Thing: There's No Nov. 8 Deadline on Clinton's Dishonesty and Scandals'
https://t.co/MfRy3Nvd4F",FALSE,23485,NA,2016-10-27 14:08:15,FALSE,NA,791642669256769000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12581,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
A lot of call-ins about vote flipping at the voting booths in Texas. People are not happy. BIG lines. What is going on?,FALSE,40539,NA,2016-10-27 13:01:12,FALSE,NA,791625798792974000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,19986,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Obamacare is a disaster. We must REPEAL &amp; REPLACE. Tired of the lies, and want to #DrainTheSwamp? Get out &amp; VOTE… https://t.co/jOelj829Pg",FALSE,30814,NA,2016-10-27 12:17:57,TRUE,NA,791614912833450000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,14850,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Beautiful evening in Kinston, North Carolina - thank you! Get out and VOTE!! You can watch tonight's rally here:… https://t.co/x7wtERl55d",FALSE,25895,NA,2016-10-27 01:57:51,TRUE,NA,791458860930392000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9940,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Thank you Charlotte, North Carolina. Great afternoon! #ICYMI - I delivered a speech on urban renewal. Full speech:… https://t.co/ga6DQZrIR0",FALSE,26785,NA,2016-10-27 01:52:45,TRUE,NA,791457576030536000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10760,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Hillary said she was under sniper fire (while surrounded by USSS.) Turned out to be a total lie. She is not fit to… https://t.co/hBIrGj21l6,FALSE,69868,NA,2016-10-26 21:59:15,TRUE,NA,791398814049456000,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",realDonaldTrump,37152,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"JOIN ME IN OHIO TOMORROW!
Springfield-1pm:
https://t.co/YcbpSigtva

Toledo-4pm:
https://t.co/BOJH0l1CZz

Geneva-7pm… https://t.co/7qbIRel33u",FALSE,18136,NA,2016-10-26 18:49:49,TRUE,NA,791351142760321000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8304,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
REPEAL AND REPLACE OBAMACARE!,FALSE,54793,NA,2016-10-26 11:02:53,FALSE,NA,791233632593740000,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",realDonaldTrump,20032,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Thank you Tallahassee, Florida! A beautiful evening with the MOVEMENT! Get out &amp; VOTE!
#ICYMI- watch here: https://t.co/GDKhwrCa9R",FALSE,25917,NA,2016-10-25 23:31:58,FALSE,NA,791059759663288000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9884,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Thank you Sanford, Florida. Get out &amp; VOTE #TrumpPence16! #ICYMI- watch this afternoons rally here:… https://t.co/zVXrScClfd",FALSE,24939,NA,2016-10-25 22:28:43,TRUE,NA,791043842124440000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,10226,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"REPEAL AND REPLACE!!! 
#ObamaCareInThreeWords",FALSE,38933,NA,2016-10-25 22:01:50,FALSE,NA,791037075030180000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,16861,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
I have met &amp, spent a lot of time with families @ The Remembrance Project. I will fight for them everyday!… https://t.co/Ot6vQGqVW0,FALSE,27701,NA,2016-10-25 21:54:05,TRUE,NA,791035128176845000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12559,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,
"Get your ballots in Colorado - I will see you soon -- and we will win!
#MakeAmericaGreatAgain https://t.co/oDLvZg7MLk",FALSE,22549,NA,2016-10-25 21:36:51,FALSE,NA,791030789001605000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8931,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"'Obama Warned Of Rigged Elections In 2008.' Time to #DrainTheSwamp
https://t.co/AkczH8l0FJ https://t.co/7mIkwAHTuV",FALSE,25917,NA,2016-10-25 21:03:40,FALSE,NA,791022438486344000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,15790,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Obamacare is a disaster. Rates going through the sky - ready to explode. I will fix it. Hillary can't!
#ObamacareFailed",FALSE,32920,NA,2016-10-25 20:43:45,FALSE,NA,791017424426504000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13127,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Truly honored to receive the first ever presidential endorsement from the Bay of Pigs Veterans Association. #MAGA… https://t.co/aRdlFkVjAx,FALSE,49386,NA,2016-10-25 18:27:06,TRUE,NA,790983039056769000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,19927,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Obamacare is a disaster - as I've been saying from the beginning. Time to repeal &amp; replace! 
#ObamacareFail https://t.co/5CvoMbVceT",FALSE,31593,NA,2016-10-25 16:20:43,FALSE,NA,790951230906458000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,17161,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
#ObamacareFail https://t.co/90Aixp25Oc,FALSE,21074,NA,2016-10-25 16:10:59,FALSE,NA,790948782288597000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,11982,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Obamacare is a disaster! Time to repeal &amp; replace! #ObamacareFail 
https://t.co/xDPhVczf1g",FALSE,17240,NA,2016-10-25 15:22:35,FALSE,NA,790936603590033000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7913,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
#ObamacareFail https://t.co/5Zvsys8j5w,FALSE,14647,NA,2016-10-25 15:21:37,FALSE,NA,790936360953717000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,7108,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
#ObamacareFail https://t.co/Mb0YW1rg6g,FALSE,23231,NA,2016-10-25 15:20:18,FALSE,NA,790936027871478000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,12522,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Get out and vote! I am your voice and I will fight for you! We will make America great again! https://t.co/XXvLRlhSaz,FALSE,28125,NA,2016-10-25 14:44:51,FALSE,NA,790927104921768000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,13113,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Key Obamacare premiums to jump 25% next year:
https://t.co/TCdHEdPQDG",FALSE,14409,NA,2016-10-25 14:39:09,FALSE,NA,790925669937123000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8214,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
#Obamacare premiums are about to SKYROCKET --- again. Crooked H will only make it worse. We will repeal &amp, replace! https://t.co/fY1REYV4rK,FALSE,17692,NA,2016-10-25 14:33:57,FALSE,NA,790924363348541000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,9319,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,
"As election looms, some bad news for Clinton, Democrats:
https://t.co/7aWWVQPjTo",FALSE,16021,NA,2016-10-25 14:31:19,FALSE,NA,790923701193769000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,8400,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Record crowd in Tampa, Florida- thank you! We will WIN FLORIDA, #DrainTheSwamp in Washington D.C. and MAKE AMERICA… https://t.co/IpSUYnXcp6",FALSE,35061,NA,2016-10-25 01:43:26,TRUE,NA,790730455129715000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,15411,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done! https://t.co/Vx5iltoaXj,FALSE,38484,NA,2016-10-25 01:27:16,FALSE,NA,790726388978516000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,15826,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"My contract with the American voter will restore honesty, accountability &amp; CHANGE to Washington! #DrainTheSwamp https://t.co/sbVwctT1Sj",FALSE,41246,NA,2016-10-25 00:33:07,FALSE,NA,790712761407926000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,21732,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
"Peter Navarro: 'Trump the Bull vs. Clinton the Bear' #DrainTheSwamp 
https://t.co/mQRkfMG80j",FALSE,13770,NA,2016-10-24 21:52:36,FALSE,NA,790672365466317000,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",realDonaldTrump,6212,FALSE,FALSE,NA,NA,"New York, NY",en,http://pbs.twimg.com/profile_images/1980294624/DJT_Headshot_V2_normal.jpg,,
